,Start Date,End Date,Year,Month,States,Counties,city,city_ascii,zips,lng,lat,population,population_proper,density,incorporated,Affected,Species,Event Diagnosis,timezone
1876,2012-02-16,2012-03-30,2012,Feb,DE,"New Castle, DE",New Castle,New Castle,19720 19721,-75.5684,39.6689,5357.0,5357.0,608.0,True,2.0,"Northern Long-Eared Bat, Little Brown Bat, Little Brown Bat, Unidentified Bat, Big Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1877,2012-02-16,2012-03-30,2012,Feb,DE,"New Castle, DE",Yorklyn,Yorklyn,19736,-75.6755,39.8082,,,174.6,False,2.0,"Northern Long-Eared Bat, Little Brown Bat, Little Brown Bat, Unidentified Bat, Big Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1878,2012-02-16,2012-03-30,2012,Feb,DE,"New Castle, DE",North Star,North Star,19711,-75.7331,39.755,,,422.2,False,2.0,"Northern Long-Eared Bat, Little Brown Bat, Little Brown Bat, Unidentified Bat, Big Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1879,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Avoca,Avoca,47420 47421 47462,-86.5557,38.9172,,,122.5,False,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1880,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Oolitic,Oolitic,47451,-86.5253,38.8926,1157.0,1157.0,570.0,True,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1881,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Williams,Williams,47470,-86.6446,38.8147,,,166.9,False,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1882,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Bedford,Bedford,47421,-86.4895,38.8602,14896.0,13341.0,423.0,True,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1883,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Huron,Huron,47437,-86.6706,38.7223,,,177.6,False,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1884,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Mitchell,Mitchell,47446,-86.4746,38.7364,4090.0,4244.0,500.0,True,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1885,2012-02-16,2012-05-15,2012,Feb,IN,"Lawrence, IN",Heltonville,Heltonville,47436,-86.3755,38.9278,,,60.2,False,3.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
1886,2012-02-16,2012-05-15,2012,Feb,IN,"Orange, IN",West Baden Springs,West Baden Springs,47469,-86.612,38.5675,555.0,555.0,196.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,"White-nose Syndrome, Emaciation (NOS)",America/Indiana/Indianapolis
1887,2012-02-16,2012-05-15,2012,Feb,IN,"Orange, IN",Orleans,Orleans,47452,-86.4517,38.6615,2097.0,2097.0,473.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,"White-nose Syndrome, Emaciation (NOS)",America/Indiana/Indianapolis
1888,2012-02-16,2012-05-15,2012,Feb,IN,"Orange, IN",Chambersburg,Chambersburg,47454,-86.3922,38.5181,,,12.0,False,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,"White-nose Syndrome, Emaciation (NOS)",America/Indiana/Indianapolis
1889,2012-02-16,2012-05-15,2012,Feb,IN,"Orange, IN",Valeene,Valeene,47125,-86.3972,38.4389,,,37.4,False,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,"White-nose Syndrome, Emaciation (NOS)",America/Indiana/Indianapolis
1890,2012-02-16,2012-05-15,2012,Feb,IN,"Orange, IN",French Lick,French Lick,47432,-86.6197,38.5467,1769.0,1769.0,386.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,"White-nose Syndrome, Emaciation (NOS)",America/Indiana/Indianapolis
1891,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Lyons,Lyons,47443,-87.0813,38.9879,720.0,720.0,320.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1892,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Owensburg,Owensburg,47453 47462,-86.7292,38.9305,,,94.3,False,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1893,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Jasonville,Jasonville,47438,-87.1995,39.1619,2147.0,2147.0,633.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1894,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Newberry,Newberry,47449,-87.0191,38.9237,190.0,190.0,148.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1895,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Koleen,Koleen,47424,-86.8289,38.9714,,,21.7,False,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1896,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Bloomfield,Bloomfield,47424,-86.9373,39.0262,2434.0,2323.0,651.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1897,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Midland,Midland,47438,-87.1917,39.122,,,57.4,False,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1898,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Scotland,Scotland,47457,-86.9048,38.909,,,102.7,False,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1899,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Linton,Linton,47441,-87.1587,39.0357,5644.0,5248.0,670.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1900,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Worthington,Worthington,47471,-86.9793,39.1185,1416.0,1416.0,676.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1901,2012-02-13,2012-05-15,2012,Feb,IN,"Greene, IN",Switz City,Switz City,47465,-87.0534,39.0349,288.0,288.0,493.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome,America/Indiana/Indianapolis
1902,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Indian Springs,Indian Springs,47581,-86.765,38.7964,,,28.6,False,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1903,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Shoals,Shoals,47581,-86.7939,38.6668,779.0,779.0,167.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1904,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Loogootee,Loogootee,47553,-86.9143,38.6759,2926.0,2708.0,667.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1905,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Burns City,Burns City,47553,-86.8926,38.8203,,,81.8,False,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1906,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Crane,Crane,47522,-86.9012,38.8945,182.0,182.0,598.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1907,2012-02-13,2012-05-15,2012,Feb,IN,"Martin, IN",Dover Hill,Dover Hill,47581,-86.8002,38.7221,,,18.1,False,1.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Vincennes
1908,2012-02-07,2012-04-25,2012,Feb,TN,"Stewart, TN",Cumberland City,Cumberland City,37050,-87.6395,36.3829,300.0,300.0,23.0,True,8.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/Chicago
1909,2012-02-07,2012-04-25,2012,Feb,TN,"Stewart, TN",Bumpus Mills,Bumpus Mills,37028,-87.8375,36.6048,,,53.0,False,8.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/Chicago
1910,2012-02-07,2012-04-25,2012,Feb,TN,"Stewart, TN",Big Rock,Big Rock,37023,-87.76,36.5806,,,73.7,False,8.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/Chicago
1911,2012-02-07,2012-04-25,2012,Feb,TN,"Stewart, TN",Indian Mound,Indian Mound,37079,-87.6936,36.5009,,,54.9,False,8.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/Chicago
1912,2012-02-07,2012-04-25,2012,Feb,TN,"Stewart, TN",Dover,Dover,37058,-87.8436,36.4818,1445.0,1445.0,147.0,True,8.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/Chicago
1913,2012-02-01,2012-04-01,2012,Feb,KY,"Wayne, KY",Monticello,Monticello,42633,-84.8506,36.8404,6606.0,6087.0,400.0,True,11.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Monticello
1914,2012-02-01,2012-04-01,2012,Feb,KY,"Wayne, KY",Cooper,Cooper,42633,-84.8613,36.7712,,,25.3,False,11.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Monticello
1915,2012-02-01,2012-04-01,2012,Feb,KY,"Wayne, KY",Steubenville,Steubenville,42633,-84.8027,36.8876,,,103.6,False,11.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Monticello
1916,2012-02-01,2012-04-01,2012,Feb,KY,"Wayne, KY",Sunnybrook,Sunnybrook,42633,-84.9758,36.6578,,,4.5,False,11.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Monticello
1917,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",New Hope,New Hope,45320,-84.7133,39.7917,,,88.7,False,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1918,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",College Corner,College Corner,45003,-84.8109,39.5682,411.0,411.0,634.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1919,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Verona,Verona,45338 45309 45378,-84.4958,39.9018,484.0,484.0,409.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1920,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",New Paris,New Paris,45347,-84.7922,39.8565,1574.0,1574.0,826.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1921,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Gratis,Gratis,45330,-84.5286,39.6484,858.0,858.0,343.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1922,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Eaton,Eaton,45320,-84.6342,39.7506,7922.0,8211.0,505.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1923,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Campbellstown,Campbellstown,45320,-84.7602,39.7878,,,24.4,False,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1924,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Lake Lakengren,Lake Lakengren,45320,-84.69,39.6894,,,740.8,False,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1925,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Eldorado,Eldorado,45321,-84.6752,39.9043,498.0,498.0,841.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1926,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",West Manchester,West Manchester,45382,-84.6265,39.9035,464.0,464.0,658.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1927,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Camden,Camden,45311,-84.6445,39.6374,1963.0,1963.0,610.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1928,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",West Alexandria,West Alexandria,45381,-84.5361,39.745,1344.0,1344.0,601.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1929,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",West Elkton,West Elkton,45070 45064,-84.5597,39.5881,193.0,193.0,127.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1930,2012-02-01,2012-05-01,2012,Feb,OH,"Preble, OH",Lewisburg,Lewisburg,45338,-84.5434,39.8508,1765.0,1765.0,634.0,True,2.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome,America/New_York
1931,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Waynesville,Waynesville,28786 28738,-82.9996,35.4853,9958.0,9958.0,437.0,True,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1932,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Maggie Valley,Maggie Valley,28751 28785,-83.0643,35.524,1290.0,1290.0,153.0,True,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1933,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",West Canton,West Canton,28716 28721,-82.8672,35.5384,,,561.3,False,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1934,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Cove Creek,Cove Creek,28692 28698 28679,-81.7829,36.2762,,,46.6,False,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1935,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Hazelwood,Hazelwood,28786,-83.004,35.4687,,,911.5,False,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1936,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Clyde,Clyde,28721,-82.9108,35.533,1263.0,1263.0,558.0,True,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1937,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Canton,Canton,28716,-82.8406,35.5515,4252.0,4252.0,441.0,True,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1938,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Lake Junaluska,Lake Junaluska,28745 28785 28786,-82.9749,35.5305,,,139.5,False,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1939,2012-02-01,2012-04-30,2012,Feb,NC,"Haywood, NC",Cruso,Cruso,28716,-82.8107,35.4176,,,30.1,False,4.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1940,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",New Amsterdam,New Amsterdam,47142,-86.2754,38.1019,27.0,27.0,129.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1941,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Crandall,Crandall,47114,-86.066,38.288,152.0,152.0,576.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1942,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Corydon,Corydon,47112,-86.1259,38.2132,5578.0,3163.0,740.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1943,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",New Salisbury,New Salisbury,47161,-86.1,38.314,,,227.5,False,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1944,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Elizabeth,Elizabeth,47117,-85.9729,38.1239,193.0,193.0,450.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1945,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Lanesville,Lanesville,47136,-85.9859,38.2351,573.0,573.0,423.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1946,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Laconia,Laconia,47135,-86.0855,38.0318,50.0,50.0,388.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1947,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Central,Central,47112,-86.1586,38.0998,,,63.4,False,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1948,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Palmyra,Palmyra,47164,-86.1086,38.4081,941.0,941.0,293.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1949,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Depauw,Depauw,47115,-86.2175,38.3351,,,111.7,False,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1950,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",Mauckport,Mauckport,47142,-86.1996,38.0257,81.0,81.0,165.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/New_York
1951,2012-01-20,2012-05-15,2012,Jan,IN,"Harrison, IN",New Middletown,New Middletown,47160,-86.0513,38.1645,93.0,93.0,873.0,True,2.0,"Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Kentucky/Louisville
1952,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Akron,Akron,44306 44307 44304 44305 44302 44303 44301 44308 44320 44314 44311 44310 44313 44312 44309 44315 44316 44317 44325 44326 44328 44334 44372 44396 44398,-81.5219,41.0802,565311.0,197633.0,1230.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1953,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Montrose,Montrose,44333,-81.6373,41.1356,,,182.3,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1954,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Reminderville,Reminderville,44202 44087,-81.4019,41.3339,4109.0,4109.0,726.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1955,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Clinton,Clinton,44216,-81.6306,40.9284,1202.0,1202.0,130.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1956,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Twinsburg Heights,Twinsburg Heights,44087,-81.4579,41.3064,,,720.4,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1957,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Portage Lakes,Portage Lakes,44319,-81.5348,41.0035,,,1089.8,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1958,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Sawyerwood,Sawyerwood,44312,-81.4412,41.0345,,,1184.1,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1959,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Stow,Stow,44224,-81.4344,41.1765,34711.0,34711.0,784.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1960,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Norton,Norton,44203,-81.6461,41.0294,12011.0,12011.0,229.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1961,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Richfield,Richfield,44286,-81.6418,41.2356,3640.0,3640.0,150.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1962,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Mogadore,Mogadore,44260,-81.3995,41.052,3833.0,3833.0,706.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1963,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Hudson,Hudson,44236 44237,-81.4408,41.2399,22251.0,22251.0,335.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1964,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Boston Heights,Boston Heights,44264 44236,-81.5088,41.2536,1294.0,1294.0,72.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1965,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Lakemore,Lakemore,44250 44312,-81.4264,41.0214,3060.0,3060.0,817.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1966,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Cuyahoga Falls,Cuyahoga Falls,44221 44223 44264 44313 44222,-81.5206,41.1641,49206.0,49206.0,741.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1967,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Sagamore Hills,Sagamore Hills,44067,-81.5682,41.3117,,,1493.5,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1968,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Twinsburg,Twinsburg,44087,-81.4451,41.3221,18877.0,18877.0,529.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1969,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",West Richfield,West Richfield,44286,-81.6551,41.2395,,,172.1,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1970,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Northfield,Northfield,44067,-81.5286,41.3426,3670.0,3670.0,1308.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1971,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Fairlawn,Fairlawn,44333,-81.6212,41.127,7466.0,7466.0,644.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1972,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Barberton,Barberton,44203,-81.6038,41.0095,26120.0,26120.0,1116.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1973,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Greensburg,Greensburg,44720,-81.4648,40.9317,,,230.9,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1974,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Peninsula,Peninsula,44264,-81.552,41.2378,563.0,563.0,46.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1975,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Ghent,Ghent,44333,-81.6368,41.1584,,,197.5,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1976,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Macedonia,Macedonia,44056,-81.499,41.3147,11899.0,11899.0,475.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1977,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Northfield Center,Northfield Center,44067,-81.5393,41.3142,,,427.6,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1978,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Silver Lake,Silver Lake,44224,-81.4605,41.1594,2498.0,2498.0,680.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1979,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Pigeon Creek,Pigeon Creek,44321,-81.6723,41.1101,,,805.8,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1980,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",New Franklin,New Franklin,44203 44319 44216,-81.5839,40.9525,14149.0,14149.0,218.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1981,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Munroe Falls,Munroe Falls,44262 44278,-81.4344,41.1385,5052.0,5052.0,707.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1982,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Green,Green,44685 44312 44319 44216 44720 44232,-81.4757,40.9483,25673.0,25673.0,309.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1983,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Copley,Copley,44321,-81.6446,41.0989,,,474.5,False,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1984,2012-01-15,2012-05-01,2012,Jan,OH,"Summit, OH",Tallmadge,Tallmadge,44278,-81.4216,41.1023,17534.0,17534.0,484.0,True,1.0,Little Brown Bat,White-nose Syndrome,America/New_York
1985,2012-01-15,2012-04-01,2012,Jan,KY,"Breckinridge, KY",Cloverport,Cloverport,40111,-86.6304,37.8312,1155.0,1155.0,304.0,True,3.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Chicago
1986,2012-01-15,2012-04-01,2012,Jan,KY,"Breckinridge, KY",Mooleyville,Mooleyville,40157,-86.4639,38.0212,,,6.4,False,3.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Chicago
1987,2012-01-15,2012-04-01,2012,Jan,KY,"Breckinridge, KY",Hardinsburg,Hardinsburg,40143,-86.4536,37.7755,2326.0,2326.0,259.0,True,3.0,"Eastern Pipistrelle (AKA Tricolored) Bat, Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Chicago
